"y","type"
-14.00000,"random_walk"
-15.00000,"random_walk"
-14.00000,"random_walk"
-15.00000,"random_walk"
-16.00000,"random_walk"
-15.00000,"random_walk"
-14.00000,"random_walk"
-15.00000,"random_walk"
-16.00000,"random_walk"
-17.00000,"random_walk"
-16.00000,"random_walk"
-17.00000,"random_walk"
-18.00000,"random_walk"
-17.00000,"random_walk"
-16.00000,"random_walk"
-15.00000,"random_walk"
-16.00000,"random_walk"
-15.00000,"random_walk"
-16.00000,"random_walk"
-17.00000,"random_walk"
-16.00000,"random_walk"
-15.00000,"random_walk"
-14.00000,"random_walk"
-13.00000,"random_walk"
-12.00000,"random_walk"
-11.00000,"random_walk"
-12.00000,"random_walk"
-11.00000,"random_walk"
-10.00000,"random_walk"
-11.00000,"random_walk"
-12.00000,"random_walk"
-11.00000,"random_walk"
-10.00000,"random_walk"
-9.00000,"random_walk"
-8.00000,"random_walk"
-9.00000,"random_walk"
-10.00000,"random_walk"
-9.00000,"random_walk"
-8.00000,"random_walk"
-7.00000,"random_walk"
-6.00000,"random_walk"
-7.00000,"random_walk"
-6.00000,"random_walk"
-7.00000,"random_walk"
-6.00000,"random_walk"
-7.00000,"random_walk"
-6.00000,"random_walk"
-7.00000,"random_walk"
-8.00000,"random_walk"
-9.00000,"random_walk"
-10.00000,"random_walk"
-9.00000,"random_walk"
-8.00000,"random_walk"
-7.00000,"random_walk"
-8.00000,"random_walk"
-9.00000,"random_walk"
-8.00000,"random_walk"
-9.00000,"random_walk"
-8.00000,"random_walk"
-9.00000,"random_walk"
-10.00000,"random_walk"
-11.00000,"random_walk"
-10.00000,"random_walk"
-11.00000,"random_walk"
-10.00000,"random_walk"
-9.00000,"random_walk"
-10.00000,"random_walk"
-9.00000,"random_walk"
-8.00000,"random_walk"
-9.00000,"random_walk"
-10.00000,"random_walk"
-11.00000,"random_walk"
-10.00000,"random_walk"
-9.00000,"random_walk"
-10.00000,"random_walk"
-9.00000,"random_walk"
-8.00000,"random_walk"
-9.00000,"random_walk"
-10.00000,"random_walk"
-9.00000,"random_walk"
-8.00000,"random_walk"
-7.00000,"random_walk"
-6.00000,"random_walk"
-7.00000,"random_walk"
-6.00000,"random_walk"
-5.00000,"random_walk"
-4.00000,"random_walk"
-5.00000,"random_walk"
-4.00000,"random_walk"
-5.00000,"random_walk"
-6.00000,"random_walk"
-7.00000,"random_walk"
-6.00000,"random_walk"
-7.00000,"random_walk"
-6.00000,"random_walk"
-5.00000,"random_walk"
-4.00000,"random_walk"
-5.00000,"random_walk"
-4.00000,"random_walk"
-5.00000,"random_walk"
-6.00000,"random_walk"
-7.00000,"random_walk"
-8.00000,"random_walk"
-9.00000,"random_walk"
-10.00000,"random_walk"
-11.00000,"random_walk"
-10.00000,"random_walk"
-9.00000,"random_walk"
-8.00000,"random_walk"
-9.00000,"random_walk"
-10.00000,"random_walk"
-9.00000,"random_walk"
-8.00000,"random_walk"
-9.00000,"random_walk"
-8.00000,"random_walk"
-9.00000,"random_walk"
-8.00000,"random_walk"
-7.00000,"random_walk"
-8.00000,"random_walk"
-9.00000,"random_walk"
-10.00000,"random_walk"
-11.00000,"random_walk"
-12.00000,"random_walk"
-11.00000,"random_walk"
-12.00000,"random_walk"
-13.00000,"random_walk"
-14.00000,"random_walk"
-15.00000,"random_walk"
-14.00000,"random_walk"
-15.00000,"random_walk"
-16.00000,"random_walk"
-15.00000,"random_walk"
-16.00000,"random_walk"
-17.00000,"random_walk"
-16.00000,"random_walk"
-17.00000,"random_walk"
-16.00000,"random_walk"
-17.00000,"random_walk"
-16.00000,"random_walk"
-17.00000,"random_walk"
-18.00000,"random_walk"
-19.00000,"random_walk"
-18.00000,"random_walk"
-19.00000,"random_walk"
-18.00000,"random_walk"
-17.00000,"random_walk"
-18.00000,"random_walk"
-17.00000,"random_walk"
-16.00000,"random_walk"
-15.00000,"random_walk"
-16.00000,"random_walk"
-15.00000,"random_walk"
-16.00000,"random_walk"
-17.00000,"random_walk"
-18.00000,"random_walk"
-19.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-19.00000,"random_walk"
-18.00000,"random_walk"
-17.00000,"random_walk"
-16.00000,"random_walk"
-17.00000,"random_walk"
-18.00000,"random_walk"
-19.00000,"random_walk"
-20.00000,"random_walk"
-19.00000,"random_walk"
-18.00000,"random_walk"
-17.00000,"random_walk"
-18.00000,"random_walk"
-19.00000,"random_walk"
-18.00000,"random_walk"
-19.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-19.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-19.00000,"random_walk"
-18.00000,"random_walk"
-19.00000,"random_walk"
-18.00000,"random_walk"
-17.00000,"random_walk"
-16.00000,"random_walk"
-17.00000,"random_walk"
-18.00000,"random_walk"
-17.00000,"random_walk"
-18.00000,"random_walk"
-19.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-29.00000,"random_walk"
-28.00000,"random_walk"
-29.00000,"random_walk"
-30.00000,"random_walk"
-29.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-29.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-29.00000,"random_walk"
-28.00000,"random_walk"
-29.00000,"random_walk"
-30.00000,"random_walk"
-31.00000,"random_walk"
-32.00000,"random_walk"
-33.00000,"random_walk"
-32.00000,"random_walk"
-33.00000,"random_walk"
-32.00000,"random_walk"
-31.00000,"random_walk"
-30.00000,"random_walk"
-29.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-19.00000,"random_walk"
-20.00000,"random_walk"
-19.00000,"random_walk"
-18.00000,"random_walk"
-17.00000,"random_walk"
-18.00000,"random_walk"
-19.00000,"random_walk"
-18.00000,"random_walk"
-19.00000,"random_walk"
-18.00000,"random_walk"
-17.00000,"random_walk"
-18.00000,"random_walk"
-19.00000,"random_walk"
-20.00000,"random_walk"
-19.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-19.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-29.00000,"random_walk"
-30.00000,"random_walk"
-29.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-29.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-29.00000,"random_walk"
-30.00000,"random_walk"
-31.00000,"random_walk"
-30.00000,"random_walk"
-31.00000,"random_walk"
-30.00000,"random_walk"
-31.00000,"random_walk"
-32.00000,"random_walk"
-31.00000,"random_walk"
-32.00000,"random_walk"
-31.00000,"random_walk"
-30.00000,"random_walk"
-31.00000,"random_walk"
-30.00000,"random_walk"
-29.00000,"random_walk"
-28.00000,"random_walk"
-29.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-29.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-29.00000,"random_walk"
-30.00000,"random_walk"
-31.00000,"random_walk"
-30.00000,"random_walk"
-29.00000,"random_walk"
-30.00000,"random_walk"
-29.00000,"random_walk"
-28.00000,"random_walk"
-29.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-25.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-27.00000,"random_walk"
-28.00000,"random_walk"
-29.00000,"random_walk"
-28.00000,"random_walk"
-27.00000,"random_walk"
-26.00000,"random_walk"
-25.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-23.00000,"random_walk"
-24.00000,"random_walk"
-23.00000,"random_walk"
-22.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-19.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-19.00000,"random_walk"
-20.00000,"random_walk"
-19.00000,"random_walk"
-18.00000,"random_walk"
-17.00000,"random_walk"
-16.00000,"random_walk"
-15.00000,"random_walk"
-16.00000,"random_walk"
-17.00000,"random_walk"
-18.00000,"random_walk"
-19.00000,"random_walk"
-20.00000,"random_walk"
-21.00000,"random_walk"
-20.00000,"random_walk"
-19.00000,"random_walk"
-20.00000,"random_walk"
-19.00000,"random_walk"
-18.00000,"random_walk"
-17.00000,"random_walk"
-16.00000,"random_walk"
-15.00000,"random_walk"
-14.00000,"random_walk"
-13.00000,"random_walk"
-12.00000,"random_walk"
-13.00000,"random_walk"
-12.00000,"random_walk"
-13.00000,"random_walk"
-14.00000,"random_walk"
-15.00000,"random_walk"
-14.00000,"random_walk"
-15.00000,"random_walk"
-14.00000,"random_walk"
-15.00000,"random_walk"
-14.00000,"random_walk"
-13.00000,"random_walk"
-12.00000,"random_walk"
-13.00000,"random_walk"
-12.00000,"random_walk"
-13.00000,"random_walk"
-12.00000,"random_walk"
-11.00000,"random_walk"
-10.00000,"random_walk"
-11.00000,"random_walk"
-12.00000,"random_walk"
-11.00000,"random_walk"
-12.00000,"random_walk"
-13.00000,"random_walk"
-14.00000,"random_walk"
-13.00000,"random_walk"
-14.00000,"random_walk"
-15.00000,"random_walk"
-16.00000,"random_walk"
-15.00000,"random_walk"
-14.00000,"random_walk"
-13.00000,"random_walk"
-12.00000,"random_walk"
-11.00000,"random_walk"
-12.00000,"random_walk"
-11.00000,"random_walk"
-10.00000,"random_walk"
-9.00000,"random_walk"
-8.00000,"random_walk"
-7.00000,"random_walk"
-6.00000,"random_walk"
-5.00000,"random_walk"
-4.00000,"random_walk"
-3.00000,"random_walk"
-4.00000,"random_walk"
-3.00000,"random_walk"
-2.00000,"random_walk"
-1.00000,"random_walk"
-2.00000,"random_walk"
-3.00000,"random_walk"
-4.00000,"random_walk"
-5.00000,"random_walk"
-6.00000,"random_walk"
-7.00000,"random_walk"
-8.00000,"random_walk"
-7.00000,"random_walk"
-8.00000,"random_walk"
-7.00000,"random_walk"
-8.00000,"random_walk"
-9.00000,"random_walk"
-10.00000,"random_walk"
-9.00000,"random_walk"
-10.00000,"random_walk"
-9.00000,"random_walk"
-8.00000,"random_walk"
-7.00000,"random_walk"
-6.00000,"random_walk"
-5.00000,"random_walk"
-4.00000,"random_walk"
-5.00000,"random_walk"
-6.00000,"random_walk"
-5.00000,"random_walk"
-6.00000,"random_walk"
-5.00000,"random_walk"
-6.00000,"random_walk"
-5.00000,"random_walk"
-6.00000,"random_walk"
-5.00000,"random_walk"
-4.00000,"random_walk"
-3.00000,"random_walk"
-4.00000,"random_walk"
-3.00000,"random_walk"
-4.00000,"random_walk"
-3.00000,"random_walk"
-2.00000,"random_walk"
-3.00000,"random_walk"
-2.00000,"random_walk"
-1.00000,"random_walk"
0.00000,"random_walk"
-1.00000,"random_walk"
-2.00000,"random_walk"
-3.00000,"random_walk"
-2.00000,"random_walk"
-1.00000,"random_walk"
0.00000,"random_walk"
1.00000,"random_walk"
0.00000,"random_walk"
-1.00000,"random_walk"
-2.00000,"random_walk"
-1.00000,"random_walk"
0.00000,"random_walk"
1.00000,"random_walk"
2.00000,"random_walk"
1.00000,"random_walk"
0.00000,"random_walk"
1.00000,"random_walk"
0.00000,"random_walk"
-1.00000,"random_walk"
0.00000,"random_walk"
-1.00000,"random_walk"
-2.00000,"random_walk"
-1.00000,"random_walk"
0.00000,"random_walk"
-1.00000,"random_walk"
0.00000,"random_walk"
-1.00000,"random_walk"
-2.00000,"random_walk"
-1.00000,"random_walk"
0.00000,"random_walk"
1.00000,"random_walk"
0.00000,"random_walk"
1.00000,"random_walk"
2.00000,"random_walk"
3.00000,"random_walk"
4.00000,"random_walk"
3.00000,"random_walk"
4.00000,"random_walk"
5.00000,"random_walk"
6.00000,"random_walk"
7.00000,"random_walk"
6.00000,"random_walk"
7.00000,"random_walk"
6.00000,"random_walk"
5.00000,"random_walk"
6.00000,"random_walk"
7.00000,"random_walk"
8.00000,"random_walk"
7.00000,"random_walk"
6.00000,"random_walk"
7.00000,"random_walk"
8.00000,"random_walk"
7.00000,"random_walk"
8.00000,"random_walk"
9.00000,"random_walk"
10.00000,"random_walk"
9.00000,"random_walk"
8.00000,"random_walk"
7.00000,"random_walk"
6.00000,"random_walk"
5.00000,"random_walk"
6.00000,"random_walk"
5.00000,"random_walk"
6.00000,"random_walk"
5.00000,"random_walk"
